video_duration_sec,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,text_length,verified_status_verified,author_ban_status_banned,author_ban_status_under review,colleague discovered,colleague learned,colleague read,discovered news,discussion board,friend learned,friend read,internet forum,learned media,media claim,news claim,point view,read media,social media,willing wager
12,569432.0,78928.0,18186.0,340.0,73.0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,230391.0,120970.0,7693.0,1802.0,1143.0,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1495.0,93.0,5.0,1.0,0.0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3649.0,796.0,79.0,4.0,1.0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,6805.0,4273.0,24.0,83.0,13.0,104,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35,5915.0,282.0,43.0,4.0,0.0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,204711.0,11491.0,965.0,157.0,3.0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,558213.0,114685.0,18637.0,1428.0,944.0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,6620.0,863.0,88.0,6.0,1.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8810.0,1013.0,375.0,11.0,2.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,9635.0,2162.0,619.0,32.0,6.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,776820.0,292841.0,115715.0,6058.0,749.0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,649418.0,234715.0,55818.0,4215.0,951.0,70,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,5705.0,1116.0,425.0,3.0,1.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1210.0,504.0,128.0,7.0,2.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,4327.0,1443.0,180.0,35.0,12.0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,330514.0,115586.0,22390.0,1096.0,648.0,69,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2565.0,841.0,159.0,15.0,6.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,487326.0,244182.0,5882.0,4724.0,885.0,88,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,614260.0,154884.0,56884.0,576.0,211.0,139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35,615937.0,195483.0,61552.0,3419.0,404.0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3750.0,1085.0,222.0,4.0,1.0,74,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,48489.0,29718.0,10815.0,20.0,5.0,98,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
45,7034.0,2517.0,14.0,39.0,6.0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,9754.0,334.0,9.0,3.0,0.0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,6995.0,2177.0,418.0,26.0,4.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,8666.0,1440.0,410.0,26.0,0.0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,582652.0,369303.0,93901.0,4382.0,1230.0,107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3235.0,1346.0,227.0,0.0,0.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,436.0,94.0,28.0,2.0,0.0,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,483405.0,212466.0,58308.0,2972.0,1546.0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,9184.0,2541.0,651.0,22.0,5.0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,179440.0,108857.0,22306.0,2638.0,364.0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,6853.0,809.0,117.0,18.0,0.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,517884.0,140312.0,6689.0,2550.0,1070.0,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,961450.0,255244.0,52659.0,3355.0,1874.0,111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,983054.0,57607.0,19101.0,145.0,91.0,93,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43,945322.0,280269.0,41352.0,1385.0,394.0,93,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
46,64706.0,4720.0,818.0,34.0,0.0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,606958.0,279284.0,97313.0,533.0,341.0,89,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
43,521458.0,110675.0,8704.0,1941.0,801.0,80,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
40,863978.0,198577.0,17665.0,2525.0,271.0,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,3716.0,1254.0,160.0,29.0,3.0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3710.0,1499.0,92.0,36.0,9.0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,213411.0,74919.0,19497.0,894.0,595.0,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41,9207.0,1571.0,522.0,10.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,3799.0,446.0,27.0,3.0,0.0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,6725.0,2403.0,146.0,21.0,3.0,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,293760.0,136888.0,8002.0,2314.0,1259.0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,720901.0,266894.0,54347.0,161.0,14.0,77,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,1294.0,506.0,118.0,11.0,1.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,8001.0,2606.0,495.0,57.0,12.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,228563.0,16156.0,2506.0,216.0,82.0,105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,38900.0,17231.0,921.0,266.0,73.0,81,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47,839723.0,285904.0,82329.0,3802.0,866.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,644175.0,325594.0,38008.0,1541.0,301.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,8254.0,1906.0,664.0,4.0,1.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,939243.0,88110.0,32786.0,881.0,263.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,726684.0,307358.0,49829.0,4599.0,2213.0,85,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
40,234659.0,150445.0,51085.0,768.0,320.0,120,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
30,3212.0,454.0,100.0,4.0,0.0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,941.0,184.0,67.0,2.0,1.0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,7848.0,2077.0,160.0,33.0,5.0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,944722.0,447005.0,74865.0,9766.0,1040.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,4585.0,1447.0,449.0,1.0,0.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2153.0,862.0,54.0,21.0,4.0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,5913.0,628.0,234.0,15.0,1.0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,734399.0,460855.0,18812.0,5384.0,679.0,81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,626.0,42.0,1.0,0.0,0.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3364.0,362.0,6.0,9.0,1.0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,220822.0,146902.0,19712.0,1487.0,147.0,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,3226.0,1205.0,448.0,19.0,4.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,796512.0,186540.0,38277.0,3839.0,2131.0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3903.0,1488.0,360.0,17.0,6.0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,9242.0,1502.0,487.0,17.0,6.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,980878.0,539200.0,207010.0,5660.0,1559.0,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,128191.0,56128.0,16624.0,1227.0,109.0,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
44,9402.0,178.0,41.0,4.0,1.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4043.0,1382.0,446.0,18.0,2.0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,9807.0,3691.0,1346.0,24.0,5.0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,734203.0,296340.0,112802.0,6795.0,2745.0,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5374.0,1003.0,23.0,7.0,2.0,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,8824.0,1273.0,50.0,14.0,3.0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,879291.0,405404.0,126481.0,2644.0,1588.0,81,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
41,555492.0,269501.0,51879.0,5719.0,2593.0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,284536.0,62245.0,23046.0,54.0,32.0,105,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,194766.0,108081.0,23835.0,2550.0,26.0,87,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,5784.0,1079.0,390.0,8.0,1.0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,88375.0,3116.0,824.0,77.0,39.0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59,19842.0,9367.0,2.0,43.0,2.0,101,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6,708600.0,427150.0,30108.0,4010.0,1667.0,83,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
26,770413.0,173949.0,46011.0,3172.0,127.0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2839.0,702.0,6.0,14.0,2.0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,24224.0,11884.0,4105.0,66.0,33.0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,217636.0,124800.0,6221.0,13.0,3.0,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
28,435199.0,273693.0,69492.0,1578.0,549.0,137,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44,179111.0,8807.0,344.0,65.0,19.0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47,9327.0,628.0,185.0,7.0,1.0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,5108.0,581.0,179.0,5.0,1.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,429065.0,144917.0,6241.0,2859.0,637.0,114,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16,938826.0,254682.0,57075.0,6364.0,2308.0,95,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
55,409.0,6.0,1.0,0.0,0.0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1665.0,315.0,13.0,4.0,1.0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1154.0,51.0,12.0,0.0,0.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1326.0,573.0,228.0,12.0,3.0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2207.0,818.0,9.0,14.0,1.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3308.0,999.0,22.0,8.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1417.0,22.0,1.0,0.0,0.0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,5600.0,496.0,55.0,12.0,4.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,728470.0,416132.0,43306.0,2922.0,1915.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,323620.0,37351.0,11757.0,814.0,378.0,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14,327401.0,60964.0,7042.0,706.0,87.0,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,600.0,128.0,31.0,1.0,0.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3680.0,1011.0,79.0,4.0,1.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,315019.0,124190.0,46952.0,648.0,321.0,82,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
48,249353.0,165770.0,30834.0,3867.0,2505.0,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,775777.0,217594.0,37342.0,1473.0,301.0,88,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
32,35408.0,12835.0,29.0,317.0,152.0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,491173.0,198376.0,23151.0,2566.0,906.0,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17,2556.0,143.0,10.0,3.0,1.0,109,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,860709.0,53526.0,17519.0,741.0,87.0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,657146.0,218199.0,32998.0,3993.0,1939.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,220699.0,31651.0,3762.0,185.0,63.0,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,4579.0,719.0,17.0,14.0,3.0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,4154.0,735.0,290.0,8.0,1.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,740322.0,135524.0,25627.0,545.0,183.0,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4192.0,1684.0,330.0,3.0,1.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,716559.0,247547.0,13326.0,4075.0,714.0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
21,414537.0,176541.0,47594.0,1226.0,603.0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1482.0,617.0,149.0,9.0,0.0,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,920.0,259.0,90.0,6.0,2.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,6927.0,349.0,40.0,7.0,1.0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1062.0,376.0,54.0,7.0,1.0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,411316.0,258252.0,4690.0,5803.0,1747.0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6997.0,849.0,179.0,11.0,0.0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,296144.0,1353.0,406.0,1.0,0.0,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,383539.0,62912.0,3844.0,947.0,4.0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,7263.0,3077.0,59.0,59.0,11.0,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,882064.0,156118.0,1215.0,1221.0,6.0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,1072.0,124.0,6.0,2.0,0.0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,4474.0,1354.0,530.0,31.0,1.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,824744.0,48039.0,4286.0,1112.0,360.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,713976.0,457933.0,179089.0,7.0,3.0,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,7738.0,947.0,325.0,13.0,0.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6799.0,2485.0,770.0,26.0,8.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,9825.0,3424.0,185.0,4.0,1.0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,263729.0,91517.0,28090.0,1211.0,178.0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,5757.0,455.0,58.0,8.0,3.0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3782.0,339.0,39.0,3.0,0.0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,671.0,60.0,18.0,1.0,0.0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,780006.0,321329.0,118973.0,667.0,414.0,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,333374.0,185945.0,53716.0,4381.0,1240.0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
43,9035.0,3136.0,774.0,42.0,10.0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,764.0,148.0,51.0,1.0,0.0,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,548075.0,175630.0,17807.0,624.0,208.0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,562704.0,107886.0,13791.0,1020.0,444.0,89,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21,189003.0,94807.0,1164.0,784.0,295.0,131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,752860.0,112083.0,8896.0,2153.0,997.0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4312.0,158.0,31.0,2.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,5141.0,2256.0,23.0,34.0,10.0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,8847.0,803.0,74.0,3.0,0.0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,386921.0,20921.0,1079.0,269.0,60.0,85,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
36,144583.0,17389.0,4603.0,38.0,13.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,797475.0,141894.0,38530.0,1633.0,460.0,113,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
54,8739.0,3591.0,1314.0,81.0,23.0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,7958.0,100.0,36.0,1.0,0.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1539.0,339.0,84.0,0.0,0.0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4745.0,1040.0,309.0,24.0,9.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,8188.0,1900.0,322.0,18.0,6.0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,436875.0,260329.0,41775.0,4663.0,1947.0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,8886.0,2168.0,80.0,49.0,11.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,3777.0,1553.0,324.0,0.0,0.0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,7359.0,299.0,7.0,5.0,1.0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,637849.0,37469.0,12397.0,225.0,112.0,91,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
17,801777.0,258036.0,54493.0,2.0,0.0,84,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
40,965501.0,7560.0,1259.0,7.0,4.0,84,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
16,67449.0,20985.0,7439.0,356.0,140.0,101,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
27,4499.0,816.0,155.0,2.0,0.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,926367.0,364654.0,66866.0,7831.0,3239.0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,444991.0,207657.0,50060.0,296.0,18.0,86,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,8844.0,2002.0,404.0,21.0,1.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,5767.0,1999.0,509.0,30.0,4.0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,700.0,164.0,17.0,4.0,0.0,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,6995.0,358.0,104.0,4.0,0.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,8300.0,1343.0,223.0,19.0,4.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,447866.0,134373.0,18998.0,1587.0,720.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,6302.0,1172.0,52.0,14.0,3.0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,269086.0,176635.0,27837.0,248.0,127.0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,748737.0,383006.0,95719.0,7738.0,2569.0,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48,921473.0,488901.0,135674.0,8262.0,4424.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,8570.0,1533.0,588.0,27.0,5.0,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,12588.0,6927.0,827.0,141.0,90.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,434570.0,37922.0,7481.0,35.0,9.0,79,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32,39220.0,13897.0,617.0,265.0,58.0,74,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9,8712.0,720.0,17.0,2.0,0.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,743.0,53.0,12.0,1.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,693875.0,190512.0,35346.0,4171.0,687.0,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,639940.0,71402.0,14875.0,469.0,64.0,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,107047.0,44284.0,14775.0,137.0,59.0,92,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
27,4937.0,1333.0,261.0,10.0,1.0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,882.0,100.0,22.0,0.0,0.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,832592.0,338062.0,62062.0,2679.0,1124.0,126,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
38,4120.0,422.0,26.0,10.0,2.0,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,432360.0,201764.0,63233.0,872.0,460.0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,701381.0,269433.0,11618.0,1617.0,407.0,130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,7029.0,2423.0,300.0,23.0,7.0,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,411217.0,259699.0,27065.0,1002.0,514.0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6971.0,2677.0,346.0,30.0,8.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,410474.0,57544.0,1682.0,365.0,152.0,135,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,3818.0,1039.0,217.0,18.0,5.0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3845.0,490.0,10.0,0.0,0.0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,685.0,74.0,0.0,1.0,0.0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,182576.0,43566.0,10481.0,168.0,21.0,92,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6,506876.0,212303.0,15689.0,1428.0,760.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,815170.0,82585.0,15691.0,541.0,196.0,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,8412.0,2084.0,588.0,20.0,2.0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3351.0,84.0,25.0,2.0,1.0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2378.0,155.0,60.0,4.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,487259.0,3379.0,535.0,38.0,18.0,73,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25,2010.0,414.0,123.0,4.0,0.0,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,542191.0,142183.0,25403.0,2602.0,1363.0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
